config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s
s1000_g1e3,12288,45869637, -ksp_type fgmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,3.3,1.65E+00,8.96E+08,2.10E+09,3.00E+02,2.90E+04,3046276
s1000_g1e3,12288,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,4,3.7,9.25E-01,5.78E+08,8.80E+08,2.90E+02,1.80E+04,1754986
s1000_g1e3,12288,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,2,4.4,2.20E+00,8.59E+08,8.60E+08,2.90E+02,3.50E+04,2175793
s1000_g1e3,12288,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,4,4.8,1.20E+00,5.07E+08,1.40E+09,2.90E+02,2.80E+04,1185221
s1000_g1e3,12288,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,4,4.6,1.15E+00,4.66E+08,1.60E+09,3.10E+02,2.20E+04,1141666
s1000_g1e3,12288,80361465, -ksp_type bcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,4,4.1,1.03E+00,3.95E+08,1.20E+09,4.30E+02,1.60E+04,1101584
s1000_g1e3,12288,30870723, -ksp_type gmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,7.7,3.85E+00,8.38E+08,1.50E+09,2.90E+02,3.00E+04,1228841
s1000_g1e3,12288,30870722, -ksp_type gmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,5.1,2.55E+00,8.37E+08,8.30E+08,2.90E+02,3.40E+04,1858614
s1000_g1e3,12288,30870721, -ksp_type gmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,3.6,1.80E+00,9.90E+08,2.10E+09,4.20E+02,2.90E+04,3067521
s1000_g1e3,12288,30870720, -ksp_type gmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,4.8,2.40E+00,9.17E+08,2.20E+09,3.00E+02,3.00E+04,2145443
s1000_g1e3,12288,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,4,2.8,7.00E-01,5.37E+08,1.50E+09,4.30E+02,1.10E+04,2129773
s1000_g1e3,12288,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,4,2.6,6.50E-01,5.03E+08,1.70E+09,3.10E+02,1.20E+04,2146185
s1000_g1e3,12288,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,4,2.7,6.75E-01,5.47E+08,1.40E+09,2.90E+02,1.50E+04,2277405
s1000_g1e3,12288,45869640, -ksp_type fgmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,8.6,4.30E+00,8.17E+08,1.40E+09,2.90E+02,3.00E+04,1074037
s1000_g1e3,96,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,4,1,2.50E-01,5.39E+10,4.90E+06,3.30E+03,2.10E+04,50236
s1000_g1e3,96,11256943, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 3 ,KSPSolve,4,9.6,2.40E+00,4.97E+10,1.20E+07,4.70E+03,1.90E+04,49066
s1000_g1e3,96,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,4,1.2,3.00E-01,6.47E+10,1.20E+07,3.40E+03,2.50E+04,49730
s1000_g1e3,96,42851841, -ksp_type gmres -pc_type bjacobi ,KSPSolve,2,1.2,6.00E-01,9.33E+10,5.40E+06,3.30E+03,3.10E+04,70840
s1000_g1e3,96,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,4,1.2,3.00E-01,6.92E+10,1.80E+07,3.50E+03,3.60E+04,50681
s1000_g1e3,96,45869639, -ksp_type fgmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.2,6.00E-01,8.98E+10,5.20E+06,3.30E+03,3.00E+04,66654
s1000_g1e3,96,45869638, -ksp_type fgmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.3,6.50E-01,9.07E+10,1.40E+07,4.70E+03,2.90E+04,64516
s1000_g1e3,96,45869637, -ksp_type fgmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.2,6.00E-01,8.85E+10,1.40E+07,3.50E+03,2.90E+04,65201
s1000_g1e3,96,36482981, -ksp_type fgmres -pc_type asm ,KSPSolve,2,1.3,6.50E-01,8.91E+10,1.00E+07,3.40E+03,2.90E+04,63616
s1000_g1e3,96,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,4,8.4,2.10E+00,5.20E+10,4.50E+06,3.30E+03,1.30E+04,58657
s1000_g1e3,96,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,2,1.2,6.00E-01,9.01E+10,5.20E+06,3.30E+03,3.00E+04,69410
s1000_g1e3,96,22479830, -ksp_type gmres -pc_type asm ,KSPSolve,2,1.3,6.50E-01,9.07E+10,1.00E+07,3.40E+03,3.00E+04,65596
s1000_g1e3,96,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,4,7.8,1.95E+00,4.24E+10,3.90E+06,3.30E+03,2.30E+04,51521
s1000_g1e3,96,81997754, -ksp_type tfqmr -pc_type asm ,KSPSolve,4,1.2,3.00E-01,6.47E+10,1.20E+07,3.40E+03,2.50E+04,49581
s1000_g1e3,96,8520536, -ksp_type bcgs -pc_type jacobi ,KSPSolve,4,1.3,3.25E-01,8.72E+10,1.40E+07,3.30E+03,8.10E+04,61012
s1000_g1e3,96,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,4,9.2,2.30E+00,5.39E+10,4.90E+06,3.30E+03,2.10E+04,55324
s1000_g1e3,96,91036839, -ksp_type bcgs -pc_type bjacobi ,KSPSolve,4,7,1.75E+00,4.24E+10,3.90E+06,3.30E+03,2.30E+04,57345
s1000_g1e3,96,30870723, -ksp_type gmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.2,6.00E-01,8.90E+10,1.00E+07,3.40E+03,2.90E+04,65525
s1000_g1e3,96,30870722, -ksp_type gmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.3,6.50E-01,9.25E+10,5.30E+06,3.30E+03,3.00E+04,66422
s1000_g1e3,96,30870721, -ksp_type gmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.3,6.50E-01,9.03E+10,1.50E+07,4.70E+03,2.90E+04,64814
s1000_g1e3,96,30870720, -ksp_type gmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.3,6.50E-01,9.03E+10,1.50E+07,3.50E+03,2.90E+04,65635
s1000_g1e3,96,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,4,8.3,2.08E+00,4.58E+10,1.10E+07,4.70E+03,1.10E+04,52152
s1000_g1e3,96,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,4,7.3,1.83E+00,4.09E+10,1.00E+07,3.50E+03,1.00E+04,52450
s1000_g1e3,96,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,4,7.3,1.83E+00,4.10E+10,7.10E+06,3.40E+03,1.00E+04,52783
s1000_g1e3,96,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,4,8.5,2.13E+00,4.82E+10,4.20E+06,3.30E+03,1.20E+04,53701
s1000_g1e3,96,45869640, -ksp_type fgmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.2,6.00E-01,8.84E+10,1.00E+07,3.40E+03,2.90E+04,65649
s1000_g10,24,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,3.4,1.70E+00,6.75E+10,3.30E+05,6.70E+03,4.30E+03,46982
s1000_g10,24,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,3.2,1.60E+00,5.72E+10,7.60E+05,9.80E+03,3.60E+03,41902
s1000_g10,24,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,3.4,1.70E+00,6.07E+10,8.10E+05,7.30E+03,3.80E+03,42154
s1000_g10,24,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,3.4,1.70E+00,6.07E+10,5.80E+05,6.80E+03,3.90E+03,42330
s1000_g10,24,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,3.8,1.90E+00,7.02E+10,3.40E+05,6.70E+03,4.50E+03,43607
s1000_g10,24,1216556, -ksp_type ibcgs -pc_type jacobi ,KSPSolve,2,7.1,3.55E+00,1.51E+11,1.20E+06,6.70E+03,1.60E+04,50990
s1000_g10,768,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,2.5,1.25E+00,2.90E+09,1.70E+07,1.20E+03,5.80E+03,831480
s1000_g10,768,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,2.4,1.20E+00,2.08E+09,3.20E+07,1.60E+03,3.70E+03,631237
s1000_g10,768,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,2.3,1.15E+00,2.17E+09,3.50E+07,1.20E+03,4.00E+03,690261
s1000_g10,768,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,2.5,1.25E+00,2.28E+09,2.60E+07,1.20E+03,4.40E+03,672622
s1000_g10,768,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,2.3,1.15E+00,2.59E+09,1.50E+07,1.20E+03,5.20E+03,817197
s1000_g10,192,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,8.1,4.05E+00,9.70E+09,3.50E+06,2.30E+03,4.90E+03,223599
s1000_g10,192,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,7.5,3.75E+00,7.56E+09,7.50E+06,3.30E+03,3.60E+03,188383
s1000_g10,192,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,1.3,4.33E-01,1.39E+10,1.40E+07,2.40E+03,6.70E+03,192691
s1000_g10,192,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,7.8,3.90E+00,8.18E+09,5.80E+06,2.40E+03,4.10E+03,196491
s1000_g10,192,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,9.4,4.70E+00,1.03E+10,3.70E+06,2.30E+03,5.20E+03,205682
s1000_g10,192,1216556, -ksp_type ibcgs -pc_type jacobi ,KSPSolve,2,1,5.00E-01,1.50E+10,9.00E+06,2.30E+03,1.30E+04,283792
s1000_g10,192,25185158, -ksp_type ibcgs -pc_type none ,KSPSolve,2,1,5.00E-01,1.67E+10,1.00E+07,2.30E+03,1.40E+04,295118
s1000_g10,1536,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,2.5,1.25E+00,1.49E+09,3.60E+07,8.30E+02,6.00E+03,871769
s1000_g10,1536,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.9,9.50E-01,1.06E+09,6.30E+07,1.20E+03,3.60E+03,819664
s1000_g10,1536,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.8,9.00E-01,9.89E+08,6.20E+07,8.60E+02,3.50E+03,813818
s1000_g10,1536,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,2,1.00E+00,1.15E+09,5.20E+07,8.40E+02,4.40E+03,827034
s1000_g10,1536,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.9,9.50E-01,1.28E+09,3.10E+07,8.30E+02,5.20E+03,980963
s1000_g10,1536,1216556, -ksp_type ibcgs -pc_type jacobi ,KSPSolve,2,3.7,1.85E+00,1.88E+09,7.50E+07,8.30E+02,1.30E+04,739047
s1000_g10,3072,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,1.8,9.00E-01,7.77E+08,7.60E+07,5.80E+02,6.30E+03,1222282
s1000_g10,3072,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.8,9.00E-01,6.37E+08,1.40E+08,8.20E+02,4.00E+03,1023499
s1000_g10,3072,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.8,9.00E-01,6.09E+08,1.50E+08,6.00E+02,4.20E+03,960905
s1000_g10,3072,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.8,9.00E-01,5.57E+08,9.90E+07,5.90E+02,4.20E+03,896642
s1000_g10,3072,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,2.1,1.05E+00,7.89E+08,7.70E+07,5.80E+02,6.40E+03,1091643
s1000_g10,3072,25185158, -ksp_type ibcgs -pc_type none ,KSPSolve,2,3.1,1.55E+00,9.22E+08,1.50E+08,5.80E+02,1.20E+04,864470
s1000_g10,384,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,7.6,3.80E+00,4.82E+09,7.10E+06,1.70E+03,4.90E+03,238525
s1000_g10,384,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,7,3.50E+00,3.93E+09,1.60E+07,2.30E+03,3.60E+03,209423
s1000_g10,384,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,3.3,1.65E+00,3.90E+09,1.60E+07,1.70E+03,3.70E+03,434378
s1000_g10,384,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,6.6,3.30E+00,3.87E+09,1.10E+07,1.70E+03,3.80E+03,219478
s1000_g10,384,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,3.7,1.85E+00,5.54E+09,8.20E+06,1.70E+03,5.60E+03,565824
s1000_g10,384,25185158, -ksp_type ibcgs -pc_type none ,KSPSolve,2,8,4.00E+00,7.61E+09,1.90E+07,1.70E+03,1.30E+04,355825
s1000_g10,6144,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,1.9,9.50E-01,4.12E+08,1.50E+08,4.20E+02,6.40E+03,1178322
s1000_g10,6144,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,2.3,1.15E+00,4.34E+08,3.50E+08,5.90E+02,4.80E+03,1077218
s1000_g10,6144,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.9,9.50E-01,3.44E+08,3.10E+08,4.30E+02,4.30E+03,1004504
s1000_g10,6144,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.9,9.50E-01,3.73E+08,2.50E+08,4.20E+02,5.20E+03,1062305
s1000_g10,6144,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,3.5,1.17E+00,7.26E+08,2.70E+08,4.20E+02,1.10E+04,1175785
s1000_g10,12288,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,2.2,1.10E+00,2.23E+08,3.40E+08,2.90E+02,7.00E+03,1125013
s1000_g10,12288,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.1,5.50E-01,2.04E+08,5.90E+08,4.30E+02,4.00E+03,2016528
s1000_g10,12288,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.5,7.50E-01,1.90E+08,6.30E+08,3.10E+02,4.40E+03,1414821
s1000_g10,12288,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.2,6.00E-01,1.98E+08,5.10E+08,2.90E+02,5.30E+03,1748915
s1000_g10,12288,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,1.6,5.33E-01,3.41E+08,5.20E+08,2.90E+02,1.10E+04,2351038
s1000_g10,12288,1216556, -ksp_type ibcgs -pc_type jacobi ,KSPSolve,2,3.1,1.55E+00,2.59E+08,6.40E+08,2.90E+02,1.30E+04,944604
s1000_g10,96,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,1,5.00E-01,1.70E+10,1.50E+06,3.30E+03,4.30E+03,155103
s1000_g10,96,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.2,6.00E-01,1.71E+10,4.10E+06,4.70E+03,4.20E+03,133755
s1000_g10,96,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1,5.00E-01,1.54E+10,3.80E+06,3.50E+03,3.80E+03,134573
s1000_g10,96,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.1,5.50E-01,1.70E+10,2.90E+06,3.40E+03,4.30E+03,138552
s1000_g10,96,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.1,5.50E-01,1.78E+10,1.60E+06,3.30E+03,4.60E+03,144302
s1000_g10,96,1216556, -ksp_type ibcgs -pc_type jacobi ,KSPSolve,2,1.9,9.50E-01,3.77E+10,5.50E+06,3.30E+03,1.60E+04,188363
s1000_g10,96,25185158, -ksp_type ibcgs -pc_type none ,KSPSolve,2,1.8,9.00E-01,3.57E+10,5.30E+06,3.30E+03,1.50E+04,188132
s1000_g1e4,24,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,6,7.2,1.20E+00,3.87E+11,2.00E+06,6.70E+03,5.20E+04,12837
s1000_g1e4,24,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,6,9.4,1.57E+00,4.98E+11,7.00E+06,7.30E+03,6.60E+04,12604
s1000_g1e4,24,80361465, -ksp_type bcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,6,1.3,2.17E-01,6.92E+11,9.60E+06,9.70E+03,9.10E+04,12494
s1000_g1e4,24,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,6,2.5,4.17E-01,3.86E+11,5.10E+06,9.70E+03,2.40E+04,35534
s1000_g1e4,24,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,6,2.7,4.50E-01,4.17E+11,5.60E+06,7.30E+03,2.60E+04,35569
s1000_g1e4,24,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,6,2.3,3.83E-01,3.58E+11,3.40E+06,6.80E+03,2.30E+04,35858
s1000_g1e4,24,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,6,1.1,1.83E-01,5.68E+11,2.90E+06,6.70E+03,5.60E+04,11919
s1000_g1e4,24,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,4,1.1,2.75E-01,5.80E+11,8.00E+06,7.30E+03,5.70E+04,11789
s1000_g1e4,24,91036839, -ksp_type bcgs -pc_type bjacobi ,KSPSolve,6,6.5,1.08E+00,3.87E+11,2.00E+06,6.70E+03,5.20E+04,14153
s1000_g1e4,768,11256943, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 3 ,KSPSolve,6,4,6.67E-01,2.44E+10,3.90E+08,1.60E+03,6.60E+04,448407
s1000_g1e4,768,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,6,1.1,1.83E-01,1.36E+10,2.10E+08,1.60E+03,2.40E+04,867185
s1000_g1e4,768,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,6,2.8,4.67E-01,1.88E+10,3.10E+08,1.20E+03,5.40E+04,490022
s1000_g1e4,192,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,5,1.6,3.20E-01,8.92E+10,3.30E+07,2.30E+03,7.00E+04,102532
s1000_g1e4,192,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,1.1,3.67E-01,6.29E+10,4.60E+07,2.30E+03,4.80E+04,99473
s1000_g1e4,192,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,6,4.2,7.00E-01,7.80E+10,7.70E+07,3.20E+03,3.70E+04,344932
s1000_g1e4,192,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,6,2.7,4.50E-01,4.97E+10,5.00E+07,2.40E+03,2.40E+04,344115
s1000_g1e4,1536,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,6,1.7,2.83E-01,1.29E+10,3.20E+08,8.30E+02,8.10E+04,1127200
s1000_g1e4,1536,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,6.6,3.30E+00,6.56E+09,3.10E+08,8.40E+02,3.80E+04,1463051
s1000_g1e4,1536,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,6,1.1,1.83E-01,9.62E+09,5.70E+08,1.20E+03,3.20E+04,1218296
s1000_g1e4,1536,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,6,9.8,1.63E+00,7.10E+09,3.20E+08,8.40E+02,2.70E+04,1070150
s1000_g1e4,1536,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1,5.00E-01,7.03E+09,4.60E+08,8.50E+02,3.90E+04,997600
s1000_g1e4,3072,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,6,9.4,1.57E+00,4.34E+09,9.80E+08,8.20E+02,2.70E+04,1365496
s1000_g1e4,3072,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,6,1,1.67E-01,4.95E+09,1.20E+09,6.00E+02,3.40E+04,1340939
s1000_g1e4,3072,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,5.7,2.85E+00,3.62E+09,9.10E+08,6.00E+02,3.80E+04,1877115
s1000_g1e4,384,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,5.3,1.77E+00,3.06E+10,4.70E+07,1.70E+03,4.80E+04,214939
s1000_g1e4,384,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,6,2.4,4.00E-01,3.85E+10,1.50E+08,2.30E+03,3.50E+04,582823
s1000_g1e4,384,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,6,2.8,4.67E-01,4.27E+10,1.70E+08,1.70E+03,4.10E+04,557012
s1000_g1e4,384,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,6,2.4,4.00E-01,3.87E+10,1.10E+08,1.70E+03,3.80E+04,591289
s1000_g1e4,6144,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,1,3.33E-01,2.35E+09,1.60E+09,4.20E+02,5.00E+04,1300804
s1000_g1e4,6144,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,6.6,2.20E+00,1.34E+09,9.40E+08,4.20E+02,3.90E+04,1146656
s1000_g1e4,6144,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,6,1.7,2.83E-01,3.55E+09,3.30E+09,4.30E+02,9.10E+04,1178391
s1000_g1e4,12288,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,4,1.3,3.25E-01,1.29E+09,2.10E+09,2.90E+02,8.50E+04,1114968
s1000_g1e4,12288,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,4,7.6,1.90E+00,7.06E+08,1.90E+09,2.90E+02,3.90E+04,1050382
s1000_g1e4,12288,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,5,1.5,3.00E-01,1.46E+09,5.00E+09,3.00E+02,6.90E+04,1093529
s1000_g1e4,12288,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,5,7.8,1.56E+00,1.78E+09,5.90E+09,3.00E+02,4.10E+04,2598892
s1000_g1e4,12288,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,5.4,1.80E+00,1.16E+09,1.80E+09,2.90E+02,5.70E+04,2415122
s1000_g1e4,12288,11256943, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 3 ,KSPSolve,5,1.4,2.80E-01,2.87E+09,8.40E+09,4.20E+02,8.70E+04,2233726
s1000_g1e4,12288,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,3,4.9,1.63E+00,1.16E+09,1.80E+09,2.90E+02,5.70E+04,2662360
s1000_g1e4,12288,91036839, -ksp_type bcgs -pc_type bjacobi ,KSPSolve,4,1.2,3.00E-01,1.29E+09,2.10E+09,2.90E+02,8.50E+04,1162564
s1000_g1e4,96,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,6,2.4,4.00E-01,1.37E+11,1.20E+07,3.30E+03,3.50E+04,53750
s1000_g1e4,96,80361465, -ksp_type bcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,6,1.7,2.83E-01,9.28E+10,2.40E+07,4.70E+03,4.70E+04,50883
s1000_g1,24,30870723, -ksp_type gmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,3.3,1.65E+00,2.08E+11,1.30E+06,6.80E+03,1.70E+04,14712
s1000_g1,24,30870722, -ksp_type gmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.1,5.50E-01,2.05E+11,6.50E+05,6.70E+03,1.70E+04,43780
s1000_g1,24,30870721, -ksp_type gmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,2.8,1.40E+00,1.72E+11,1.50E+06,9.70E+03,1.40E+04,14631
s1000_g1,24,30870720, -ksp_type gmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,2.9,1.45E+00,1.80E+11,1.60E+06,7.30E+03,1.50E+04,14667
s1000_g1,24,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,3.4,1.70E+00,4.96E+10,5.00E+05,6.80E+03,6.70E+03,34142
s1000_g1,24,45869639, -ksp_type fgmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,4.1,2.05E+00,2.58E+11,8.30E+05,6.70E+03,2.20E+04,14941
s1000_g1,24,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,3.3,1.65E+00,6.48E+10,3.10E+05,6.70E+03,4.20E+03,45783
s1000_g1,24,8520536, -ksp_type bcgs -pc_type jacobi ,KSPSolve,2,2.1,1.05E+00,1.29E+11,1.20E+06,6.70E+03,3.00E+04,14449
s1000_g1,24,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,3.6,1.80E+00,6.32E+10,8.40E+05,9.80E+03,4.00E+03,41324
s1000_g1,24,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,3.5,1.75E+00,6.22E+10,8.30E+05,7.30E+03,3.90E+03,41430
