config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/sno. of iterations
s1000_g1e2,192,30870720, -ksp_type gmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,8.2,2.733333e+00,5.75e+10,3.9e+07,2.4e+03,3.6e+04,131898,2,
s1000_g1e2,192,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,2.6,8.666667e-01,1.48e+10,1.5e+07,3.3e+03,7.0e+03,103648,0,
s1000_g1e2,192,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,2.3,7.666667e-01,1.32e+10,1.3e+07,2.4e+03,6.4e+03,104518,6,
s1000_g1e2,192,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,8.6,2.866667e+00,1.58e+10,1.1e+07,2.3e+03,7.8e+03,345091,0,
s1000_g1e2,192,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,3.3,1.100000e+00,1.93e+10,6.9e+06,2.3e+03,9.8e+03,108889,2,
s1000_g1e2,192,45869640, -ksp_type fgmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,6.6,2.200000e+00,4.70e+10,2.2e+07,2.3e+03,3.1e+04,132859,2,
s1000_g1e2,1,91036839, -ksp_type bcgs -pc_type bjacobi ,KSPSolve,3,1.3,4.333333e-01,2.35e+12,0.0e+00,0.0e+00,0.0e+00,1802,2,
s1000_g1e2,1,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,1.3,4.333333e-01,2.35e+12,0.0e+00,0.0e+00,0.0e+00,1698,2,
s1000_g1e2,1,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,1.4,4.666667e-01,2.35e+12,0.0e+00,0.0e+00,0.0e+00,1654,2,
s1000_g1e2,1,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,1.4,4.666667e-01,2.35e+12,0.0e+00,0.0e+00,0.0e+00,1647,2,
